label,item,condition,red,green,blue,gr_ratio
paprika_rotten,paprika,rotten,159.222,156.5619,140.7198,0.9832931317073449
paprika_rotten,paprika,rotten,218.7082,221.2235,189.5423,1.011500707282577
paprika_rotten,paprika,rotten,163.4549,161.6872,139.9516,0.9891853900422355
paprika_rotten,paprika,rotten,170.8921,170.3959,163.0702,0.9970964076332587
paprika_rotten,paprika,rotten,165.1198,162.9455,138.4716,0.9868319790429012
paprika_rotten,paprika,rotten,176.0447,173.2792,165.4999,0.9842909159759373
paprika_rotten,paprika,rotten,123.2409,122.5453,100.4622,0.994355761809953
paprika_rotten,paprika,rotten,176.0153,173.1462,160.0134,0.9836997068794604
paprika_rotten,paprika,rotten,136.0025,141.8209,133.4064,1.042781558847951
paprika_rotten,paprika,rotten,85.5291,98.1706,106.3622,1.1478034826999994
paprika_rotten,paprika,rotten,172.0806,160.1854,143.9856,0.9308742477020986
paprika_rotten,paprika,rotten,159.3497,160.2897,137.6894,1.005898969336629
paprika_rotten,paprika,rotten,154.6468,156.4614,133.957,1.0117338282348303
paprika_rotten,paprika,rotten,173.6229,172.5092,155.6559,0.9935855178459436
paprika_rotten,paprika,rotten,203.4023,204.572,195.5201,1.0057506674912198
paprika_rotten,paprika,rotten,151.1741,154.3227,144.7456,1.020827635019308
paprika_rotten,paprika,rotten,163.9964,149.0325,130.7943,0.9087546988302506
paprika_rotten,paprika,rotten,157.8304,155.9128,140.0323,0.9878502431226795
paprika_rotten,paprika,rotten,153.3858,150.9056,131.1916,0.98383030903884
paprika_rotten,paprika,rotten,65.8207,73.7798,84.8623,1.1209209090617251
paprika_rotten,paprika,rotten,175.6391,174.1572,152.5438,0.9915628069628982
paprika_rotten,paprika,rotten,74.4476,80.2186,91.0901,1.0775175952278166
paprika_rotten,paprika,rotten,165.9416,166.6346,140.595,1.00417616194989
paprika_rotten,paprika,rotten,165.9416,166.6346,140.595,1.00417616194989
paprika_rotten,paprika,rotten,147.405,147.2641,127.6347,0.9990441233401574
paprika_rotten,paprika,rotten,211.2577,214.8891,180.3398,1.017189427806942
paprika_rotten,paprika,rotten,80.5063,125.3153,65.3753,1.5565899618217462
paprika_rotten,paprika,rotten,68.4761,74.6054,86.0037,1.089510046724185
paprika_rotten,paprika,rotten,193.2412,196.0818,185.4161,1.0146997585675324
paprika_rotten,paprika,rotten,72.9986,76.3361,87.0429,1.0457200405799558
paprika_rotten,paprika,rotten,154.8345,156.4865,120.2353,1.0106694502151043
paprika_rotten,paprika,rotten,75.9329,81.3085,92.268,1.0707940685685116
paprika_rotten,paprika,rotten,172.0703,171.2592,144.0459,0.9952862231582892
paprika_rotten,paprika,rotten,183.8303,179.1241,160.5191,0.9743992096275793
paprika_rotten,paprika,rotten,172.532,166.5888,170.1816,0.9655530512278704
paprika_rotten,paprika,rotten,226.6315,206.0927,177.999,0.9093735826247739
paprika_rotten,paprika,rotten,173.6229,172.5092,155.6559,0.9935855178459436
paprika_rotten,paprika,rotten,75.6351,79.6483,90.6903,1.0530600071519705
paprika_rotten,paprika,rotten,152.9424,154.841,153.9025,1.0124138171467572
paprika_rotten,paprika,rotten,66.241,74.1691,85.1226,1.1196856762475556
paprika_rotten,paprika,rotten,178.5583,175.67,167.8741,0.9838243252549764
paprika_rotten,paprika,rotten,165.6981,164.0446,155.9248,0.990021002111545
paprika_rotten,paprika,rotten,147.405,147.2641,127.6347,0.9990441233401574
paprika_rotten,paprika,rotten,178.0187,174.6388,162.4549,0.9810137868605164
paprika_rotten,paprika,rotten,205.4451,191.1178,167.1332,0.9302621433645185
paprika_rotten,paprika,rotten,167.9704,169.388,140.7466,1.0084395762084297
paprika_unripe,paprika,unripe,65.7102,70.8417,77.4381,1.0780928824125802
paprika_unripe,paprika,unripe,213.0029,213.053,209.3159,1.0002352033693662
paprika_unripe,paprika,unripe,106.1965,145.6659,79.2288,1.371663836645616
paprika_unripe,paprika,unripe,188.8593,201.4435,166.7729,1.066632667458618
paprika_unripe,paprika,unripe,151.6213,156.2389,133.8562,1.0304548171631902
paprika_unripe,paprika,unripe,91.227,74.0556,90.3394,0.8117728215136657
paprika_unripe,paprika,unripe,105.6565,117.9015,102.785,1.1158944209216242
paprika_unripe,paprika,unripe,228.4045,230.1072,221.2085,1.0074547523912412
paprika_unripe,paprika,unripe,192.7679,209.3633,175.7438,1.0860900539659868
paprika_unripe,paprika,unripe,137.7518,172.8008,112.2518,1.2544358675934844
paprika_unripe,paprika,unripe,184.2229,209.1076,154.0329,1.135079291797712
paprika_unripe,paprika,unripe,59.4746,74.0675,43.2252,1.2453635460286652
paprika_unripe,paprika,unripe,80.7707,100.7203,17.7103,1.2469905393045926
paprika_unripe,paprika,unripe,93.3484,109.1343,41.4258,1.1691073315760385
paprika_unripe,paprika,unripe,99.3105,106.7582,92.6458,1.0749940733860561
paprika_unripe,paprika,unripe,93.6487,116.0054,69.6753,1.238729408537124
paprika_unripe,paprika,unripe,106.7009,87.5624,104.4854,0.8206341200436535
paprika_unripe,paprika,unripe,103.288,116.0016,100.8349,1.123088828101146
paprika_unripe,paprika,unripe,189.9867,202.6138,175.0316,1.0664630678544178
paprika_unripe,paprika,unripe,68.9259,78.9081,119.7061,1.144825078166189
paprika_unripe,paprika,unripe,158.8329,182.6006,133.7495,1.1496396455039248
paprika_unripe,paprika,unripe,143.1622,145.8754,121.1187,1.0189519229311095
paprika_unripe,paprika,unripe,130.6198,151.2275,108.6699,1.1577685683352097
paprika_unripe,paprika,unripe,96.4971,95.8307,48.5688,0.9930940826916654
paprika_unripe,paprika,unripe,157.0809,174.3921,132.1039,1.110205625825892
paprika_unripe,paprika,unripe,148.1959,151.1076,131.6179,1.0196476351933648
paprika_unripe,paprika,unripe,59.9088,70.6265,109.5203,1.1789002420529164
paprika_unripe,paprika,unripe,67.1273,75.4771,86.1501,1.124387527512837
paprika_unripe,paprika,unripe,66.9369,92.1681,111.0529,1.3769400528417055
paprika_unripe,paprika,unripe,97.361,165.9145,25.405,1.70411662057583
paprika_unripe,paprika,unripe,115.4547,151.7044,72.6468,1.313973347867403
paprika_unripe,paprika,unripe,102.8606,115.054,58.8611,1.118542949209484
paprika_unripe,paprika,unripe,83.176,70.0576,85.6163,0.8422814172083122
paprika_unripe,paprika,unripe,137.2866,141.1714,118.324,1.0282970003751497
paprika_unripe,paprika,unripe,161.7939,181.4522,128.0861,1.1215021016150664
paprika_unripe,paprika,unripe,75.0957,88.7367,49.4648,1.181648201140036
paprika_unripe,paprika,unripe,119.9992,121.8734,38.5013,1.0156184289927064
paprika_unripe,paprika,unripe,56.2404,67.3546,107.4053,1.19761948354529
paprika_unripe,paprika,unripe,72.3278,80.2595,89.1527,1.1096632123517762
paprika_unripe,paprika,unripe,105.1851,118.14,105.0952,1.1231628707567625
paprika_unripe,paprika,unripe,89.6982,94.8517,57.9746,1.0574537609734225
paprika_unripe,paprika,unripe,64.3373,92.8761,114.1014,1.4435809173903642
paprika_unripe,paprika,unripe,200.1281,207.8581,180.0376,1.0386252553308344
paprika_unripe,paprika,unripe,175.293,189.2572,156.2389,1.079662045377385
paprika_unripe,paprika,unripe,118.7665,131.5225,113.9352,1.1074040145377357
paprika_unripe,paprika,unripe,109.2246,89.442,70.1108,0.8188814532726011
paprika_unripe,paprika,unripe,69.6489,79.6411,89.8199,1.1434652787988715
paprika_unripe,paprika,unripe,147.375,181.9557,3.1268,1.234644266431591
paprika_unripe,paprika,unripe,146.8572,149.8042,129.09,1.0200671058683735
paprika_unripe,paprika,unripe,146.6375,165.5796,119.158,1.1291763626004512
paprika_unripe,paprika,unripe,72.8881,78.9071,89.3969,1.082578622812522
paprika_unripe,paprika,unripe,130.0173,147.9458,107.6344,1.1378931793084983
paprika_unripe,paprika,unripe,64.1891,69.6931,78.5889,1.0857466285436839
paprika_unripe,paprika,unripe,156.0391,142.3678,97.0694,0.9123854154991575
paprika_unripe,paprika,unripe,130.1815,147.928,107.7483,1.136321204346845
paprika_unripe,paprika,unripe,194.0465,206.4705,175.4112,1.0640258852181004
paprika_unripe,paprika,unripe,204.5258,218.9476,187.5818,1.070513348093427
paprika_unripe,paprika,unripe,116.2115,125.7973,104.6268,1.0824858031908564
paprika_unripe,paprika,unripe,69.723,80.5384,87.9592,1.1551195279159026
paprika_unripe,paprika,unripe,144.1449,123.5907,57.6538,0.8574059792791421
paprika_unripe,paprika,unripe,164.4582,165.4072,157.216,1.0057704571388324
paprika_unripe,paprika,unripe,69.2504,77.1939,88.5716,1.11470690256364
paprika_unripe,paprika,unripe,115.674,128.9808,109.122,1.1150370773463605
paprika_unripe,paprika,unripe,57.9645,68.4586,108.9077,1.1810435493958622
paprika_unripe,paprika,unripe,65.5079,78.4378,120.2007,1.1973792291100884
paprika_unripe,paprika,unripe,104.8479,120.4222,101.5339,1.148541829177868
paprika_unripe,paprika,unripe,151.2289,145.4585,71.3244,0.961843265659915
paprika_unripe,paprika,unripe,192.4408,195.4715,155.255,1.0157487340743296
paprika_unripe,paprika,unripe,172.4051,202.1583,158.2319,1.1725772545442261
paprika_unripe,paprika,unripe,191.1396,204.7713,168.2055,1.0713180258234398
paprika_unripe,paprika,unripe,206.4146,217.4704,182.4643,1.0535611286529096
paprika_unripe,paprika,unripe,88.8575,82.3709,45.6122,0.9269999614326314
paprika_unripe,paprika,unripe,113.5226,158.7355,89.9026,1.3982722259860836
paprika_unripe,paprika,unripe,103.5291,119.3663,100.162,1.1529734040673258
paprika_unripe,paprika,unripe,103.185,115.4236,99.2275,1.118608314012615
paprika_unripe,paprika,unripe,128.7013,147.5253,97.8244,1.146261139970916
paprika_unripe,paprika,unripe,75.4487,80.7992,86.027,1.0709157206033275
paprika_unripe,paprika,unripe,73.9773,80.7684,89.9095,1.091799767066387
paprika_unripe,paprika,unripe,146.8754,150.0475,125.4036,1.0215972108222533
paprika_unripe,paprika,unripe,119.9538,130.9889,117.4973,1.091994575478271
tomato_ripe,tomato,ripe,168.4634,159.646,150.9786,0.9476598421517085
tomato_ripe,tomato,ripe,166.2624,156.3286,145.658,0.9402522702652416
tomato_ripe,tomato,ripe,169.815,124.9984,99.2157,0.7360857360298811
tomato_ripe,tomato,ripe,193.4019,167.4116,154.9609,0.8656150696264355
tomato_ripe,tomato,ripe,172.6844,163.1845,153.6977,0.9449869186505155
tomato_ripe,tomato,ripe,171.3476,153.3528,138.3245,0.8949807240079188
tomato_ripe,tomato,ripe,160.6433,148.2065,136.8305,0.9225812659315311
tomato_ripe,tomato,ripe,166.1445,117.0785,95.3442,0.7046787543091781
tomato_ripe,tomato,ripe,181.5419,169.064,159.1379,0.931267101802575
tomato_ripe,tomato,ripe,183.3022,168.2475,154.3825,0.9178695022871002
tomato_ripe,tomato,ripe,170.5994,123.483,103.1464,0.7238184851540013
tomato_ripe,tomato,ripe,177.1863,164.1271,154.3325,0.9262967795687548
tomato_ripe,tomato,ripe,167.7351,125.898,107.1372,0.7505763507424722
tomato_ripe,tomato,ripe,227.4543,184.0383,154.3073,0.8091220926176287
tomato_ripe,tomato,ripe,170.902,135.4301,114.5046,0.7924430328934535
tomato_ripe,tomato,ripe,180.8636,172.6066,165.0026,0.9543468063538113
tomato_ripe,tomato,ripe,170.1512,161.0072,146.8903,0.9462595565223194
tomato_ripe,tomato,ripe,180.1105,169.8643,163.0815,0.9431115845932825
tomato_ripe,tomato,ripe,178.3982,138.6104,117.8815,0.7769719606085042
tomato_ripe,tomato,ripe,185.369,171.8172,153.6641,0.9268928411606427
tomato_ripe,tomato,ripe,168.8654,158.9868,147.155,0.9415001478011472
tomato_ripe,tomato,ripe,170.4204,128.0956,106.8299,0.7516447517336847
tomato_ripe,tomato,ripe,172.881,128.8557,109.0548,0.7453433243367211
tomato_ripe,tomato,ripe,194.3216,179.8797,167.5567,0.9256804136767072
tomato_ripe,tomato,ripe,168.62,129.4203,111.1698,0.7675263861491733
tomato_ripe,tomato,ripe,187.6254,140.056,117.5204,0.7464660928292967
tomato_ripe,tomato,ripe,229.528,134.554,108.2318,0.586220414998517
tomato_ripe,tomato,ripe,178.8676,143.8238,121.7462,0.8040796611343829
tomato_ripe,tomato,ripe,172.3777,161.3026,146.8125,0.9357509646795905
tomato_ripe,tomato,ripe,179.9184,165.57,155.3344,0.9202505084513285
tomato_ripe,tomato,ripe,172.5546,160.14,149.8439,0.9280540714182405
tomato_ripe,tomato,ripe,169.9433,122.4851,91.5693,0.72074097230817
tomato_ripe,tomato,ripe,180.0626,161.0266,152.0073,0.8942812061234193
tomato_ripe,tomato,ripe,234.8107,187.1031,172.5971,0.7968252690493863
tomato_ripe,tomato,ripe,126.0841,120.7396,67.097,0.9576116182959499
tomato_ripe,tomato,ripe,166.8321,129.3503,110.7147,0.7753322006056856
tomato_ripe,tomato,ripe,175.3913,159.0729,147.6783,0.9069600321854047
tomato_ripe,tomato,ripe,135.5277,102.0013,42.4207,0.7526232589159023
tomato_ripe,tomato,ripe,172.1856,137.01,122.2844,0.7957111349862525
tomato_ripe,tomato,ripe,158.9161,126.5071,110.2092,0.7960621938490675
tomato_ripe,tomato,ripe,164.7295,151.6997,139.7474,0.9209018365204664
tomato_ripe,tomato,ripe,178.6068,155.8575,146.8162,0.8726291447322881
tomato_ripe,tomato,ripe,171.6226,162.0299,150.2458,0.9441058406986851
tomato_ripe,tomato,ripe,166.8182,125.9648,107.1015,0.7551022564977787
tomato_ripe,tomato,ripe,168.5775,123.6977,104.4152,0.7337734826191308
tomato_ripe,tomato,ripe,156.9706,147.0461,135.1759,0.9367747786096583
tomato_ripe,tomato,ripe,191.2071,177.6222,163.2892,0.9289519012162629
tomato_ripe,tomato,ripe,172.5237,137.1166,119.6939,0.7947696415346435
tomato_ripe,tomato,ripe,161.4072,108.6624,82.8848,0.6732190343849653
tomato_ripe,tomato,ripe,162.5173,147.7816,137.3877,0.9093284166711579
tomato_ripe,tomato,ripe,169.7335,159.5129,145.9712,0.9397844212263082
tomato_ripe,tomato,ripe,156.2681,148.9295,137.6059,0.953038393933001
tomato_ripe,tomato,ripe,176.7191,154.1139,141.8998,0.872083997303721
tomato_ripe,tomato,ripe,175.1967,160.8759,150.8497,0.9182587290841738
tomato_ripe,tomato,ripe,171.913,138.9451,123.0756,0.8082291577237953
tomato_ripe,tomato,ripe,166.8762,131.5314,112.9933,0.7881974734072474
tomato_ripe,tomato,ripe,173.5076,152.111,141.5987,0.8766820538311748
tomato_ripe,tomato,ripe,190.3104,177.3026,168.2589,0.9316495528796664
tomato_ripe,tomato,ripe,175.1567,140.7769,122.2137,0.8037197503508587
tomato_ripe,tomato,ripe,185.3215,171.9715,156.1839,0.9279630214089406
tomato_ripe,tomato,ripe,165.6151,125.8422,105.1301,0.7598473764780664
tomato_ripe,tomato,ripe,168.6317,152.7454,143.4166,0.9057929149395225
tomato_ripe,tomato,ripe,164.6707,121.9828,100.6341,0.7407680859997067
tomato_ripe,tomato,ripe,167.1752,154.2707,144.3665,0.9228085211035578
tomato_ripe,tomato,ripe,170.1961,140.3377,122.2614,0.8245647178486187
tomato_ripe,tomato,ripe,154.2713,122.8251,104.4583,0.7961629882151575
tomato_ripe,tomato,ripe,189.5381,161.5635,153.4121,0.85240645098581
tomato_ripe,tomato,ripe,170.4951,130.6151,110.7326,0.7660929799971203
tomato_ripe,tomato,ripe,168.9963,153.5857,143.4487,0.908811015928686
tomato_ripe,tomato,ripe,169.9955,159.3536,149.0119,0.9373989256339202
tomato_ripe,tomato,ripe,179.743,130.1163,106.4292,0.7239019003582787
tomato_ripe,tomato,ripe,174.3703,156.4504,144.6143,0.8972307732610958
tomato_ripe,tomato,ripe,163.4053,131.9159,115.1253,0.8072926593733945
tomato_ripe,tomato,ripe,162.0549,125.5391,105.7425,0.7746701841495063
tomato_ripe,tomato,ripe,172.8863,140.3524,125.4708,0.8118190925954277
tomato_ripe,tomato,ripe,172.2334,157.7326,147.5191,0.91580726551408
tomato_ripe,tomato,ripe,164.8914,129.3398,111.5144,0.7843938447705954
tomato_ripe,tomato,ripe,156.1855,142.5369,131.4786,0.912612880756454
tomato_ripe,tomato,ripe,181.7158,169.2718,152.7278,0.93151943346963
tomato_ripe,tomato,ripe,174.4054,131.6905,110.9503,0.7550826937979976
tomato_rotten,tomato,rotten,170.0041,88.5265,71.1403,0.5207315557640577
tomato_rotten,tomato,rotten,166.634,120.9104,102.3856,0.725604614150746
tomato_rotten,tomato,rotten,208.9404,128.7819,113.5467,0.6163571017555384
tomato_rotten,tomato,rotten,140.1395,156.9876,181.3976,1.1202237690285481
tomato_rotten,tomato,rotten,216.9888,177.1476,165.1728,0.8163905196194896
tomato_rotten,tomato,rotten,215.3434,206.1786,187.7576,0.9574409944421747
tomato_rotten,tomato,rotten,178.0644,91.1771,68.8274,0.5120456390382039
tomato_rotten,tomato,rotten,231.875,215.7714,188.8014,0.9305505081162242
tomato_rotten,tomato,rotten,227.8619,223.5845,212.3619,0.9812280992073352
tomato_rotten,tomato,rotten,229.5916,177.5537,156.6956,0.7733457984815394
tomato_rotten,tomato,rotten,190.164,177.3451,174.8448,0.93259028558197
tomato_rotten,tomato,rotten,176.8921,122.9264,89.0145,0.6949230593399984
tomato_rotten,tomato,rotten,231.896,198.2597,190.5195,0.8549509225905109
tomato_rotten,tomato,rotten,234.4059,167.6904,152.2033,0.7153847206261246
tomato_rotten,tomato,rotten,156.8329,103.9146,86.1189,0.662581635214412
tomato_rotten,tomato,rotten,234.8138,226.8618,221.11,0.9661348653012095
tomato_rotten,tomato,rotten,135.6814,143.8552,168.7326,1.0602425899184222
tomato_rotten,tomato,rotten,192.7103,66.9774,60.4069,0.3475548512583145
tomato_rotten,tomato,rotten,132.1711,66.8003,59.945,0.5054077592952789
tomato_rotten,tomato,rotten,224.1904,214.5211,210.3665,0.9568701382535998
tomato_rotten,tomato,rotten,236.4178,224.087,209.7694,0.9478431786953301
tomato_rotten,tomato,rotten,242.7392,204.536,198.5293,0.8426162694669165
tomato_rotten,tomato,rotten,248.9001,235.9299,224.0263,0.9478899327565962
tomato_rotten,tomato,rotten,243.0562,238.649,231.6808,0.9818675640371751
tomato_rotten,tomato,rotten,195.1883,187.6719,187.3627,0.9614915393930294
tomato_rotten,tomato,rotten,199.7321,166.2704,158.9727,0.8324670854986901
tomato_rotten,tomato,rotten,228.468,177.5987,170.751,0.7773460581904422
tomato_rotten,tomato,rotten,236.3575,231.65,227.8932,0.98008313262713
tomato_rotten,tomato,rotten,190.8577,142.406,138.4646,0.7461370395528343
tomato_rotten,tomato,rotten,171.1957,76.0687,57.7954,0.44433767644667677
tomato_rotten,tomato,rotten,126.7119,93.1844,54.1104,0.7354036934541768
tomato_rotten,tomato,rotten,220.7476,186.3708,179.0511,0.8442710097673949
tomato_rotten,tomato,rotten,247.1425,233.1851,230.5649,0.9435248856690982
tomato_rotten,tomato,rotten,242.287,237.8016,232.7173,0.9814872404153453
tomato_rotten,tomato,rotten,166.5836,108.6604,80.7311,0.6522874961743683
tomato_rotten,tomato,rotten,231.015,203.0998,201.1071,0.8791628211191359
tomato_rotten,tomato,rotten,249.5373,246.1457,233.6287,0.9864084407965926
tomato_rotten,tomato,rotten,237.8231,174.8214,150.1068,0.7350900701610144
tomato_rotten,tomato,rotten,177.2103,147.8062,150.5091,0.8340722811593215
tomato_rotten,tomato,rotten,226.373,159.7474,134.8216,0.7056822116344166
tomato_rotten,tomato,rotten,234.8603,226.8351,221.0348,0.9658298956195241
tomato_rotten,tomato,rotten,237.836,201.2659,191.1579,0.8462381605550119
tomato_rotten,tomato,rotten,144.5681,109.7875,114.5391,0.7594171829095272
tomato_rotten,tomato,rotten,206.7623,154.9197,98.4452,0.7492647317752572
tomato_rotten,tomato,rotten,239.5527,237.8597,230.0471,0.9929326574364111
tomato_rotten,tomato,rotten,239.9059,230.687,228.9301,0.9615728460134877
tomato_rotten,tomato,rotten,244.5869,243.3377,239.8949,0.9948926087419538
tomato_rotten,tomato,rotten,210.0952,194.3053,172.7072,0.924844066285931
tomato_rotten,tomato,rotten,186.6025,155.3051,148.7175,0.8322776981429634
tomato_rotten,tomato,rotten,250.2083,241.0002,239.2411,0.9631982593575102
tomato_rotten,tomato,rotten,158.5095,107.5412,86.1185,0.6784527067560449
tomato_rotten,tomato,rotten,181.1362,166.5386,155.3491,0.9194109133380798
tomato_rotten,tomato,rotten,232.3536,227.3432,214.9533,0.9784363100961797
tomato_rotten,tomato,rotten,213.6508,205.6362,198.2654,0.9624873814538144
tomato_rotten,tomato,rotten,145.3162,102.5439,91.5396,0.7056604789716461
tomato_rotten,tomato,rotten,241.4181,229.9193,224.6416,0.9523697645190241
tomato_rotten,tomato,rotten,203.6331,158.2521,128.6461,0.7771432995070875
tomato_rotten,tomato,rotten,227.0114,210.3747,207.5524,0.9267142490345671
tomato_rotten,tomato,rotten,240.3676,233.2024,228.9932,0.9701906539392553
tomato_rotten,tomato,rotten,230.9006,183.643,169.3657,0.7953335729949009
tomato_rotten,tomato,rotten,227.5965,174.3234,140.374,0.7659318101731274
tomato_rotten,tomato,rotten,146.397,150.3314,163.4755,1.0268748606400757
tomato_rotten,tomato,rotten,241.3576,200.0884,181.1482,0.8290122174358205
tomato_rotten,tomato,rotten,103.8138,66.2636,57.5377,0.6382927834421552
tomato_rotten,tomato,rotten,239.8041,192.5377,184.9965,0.8028957769992432
tomato_rotten,tomato,rotten,186.4392,121.7495,90.9504,0.6530252186609617
tomato_rotten,tomato,rotten,251.6336,251.6571,250.0514,1.0000933857795884
tomato_rotten,tomato,rotten,238.8237,205.4244,193.1776,0.8601508105763758
tomato_rotten,tomato,rotten,175.4926,118.7155,92.9731,0.6764701151132861
tomato_rotten,tomato,rotten,248.5169,244.231,240.9054,0.9827540864112095
tomato_rotten,tomato,rotten,90.9246,70.1824,78.3263,0.7718747096839061
tomato_rotten,tomato,rotten,237.9881,235.8684,230.4329,0.9910932479771332
tomato_rotten,tomato,rotten,225.8,100.5064,96.486,0.4451124869569863
tomato_rotten,tomato,rotten,161.5207,99.2253,83.534,0.6143193992205371
tomato_rotten,tomato,rotten,123.492,133.014,87.59,1.0771062005870324
tomato_rotten,tomato,rotten,220.9719,187.0306,170.0839,0.8463999230381785
tomato_rotten,tomato,rotten,213.5773,160.3104,150.7068,0.7505966188794566
tomato_rotten,tomato,rotten,169.7395,149.2865,141.6678,0.8795035870878399
tomato_rotten,tomato,rotten,207.1034,173.4802,160.8703,0.8376501745618364
tomato_rotten,tomato,rotten,234.5405,185.809,167.948,0.7922256463500945
tomato_unripe,tomato,unripe,140.5946,158.0426,99.2923,1.1241014866566603
tomato_unripe,tomato,unripe,129.8433,139.6246,52.2714,1.0753315644678503
tomato_unripe,tomato,unripe,60.6559,61.2234,45.421,1.0093560394066192
tomato_unripe,tomato,unripe,178.7884,186.7192,156.202,1.0443585767065504
tomato_unripe,tomato,unripe,101.6329,94.9899,22.4415,0.9346372982111374
tomato_unripe,tomato,unripe,215.1636,223.7564,182.5245,1.039936118191292
tomato_unripe,tomato,unripe,166.229,170.1291,151.2539,1.0234622056111615
tomato_unripe,tomato,unripe,139.2394,162.6593,94.6944,1.1681987916624261
tomato_unripe,tomato,unripe,126.8685,144.9838,60.8104,1.1427879958950569
tomato_unripe,tomato,unripe,105.285,101.9011,89.7104,0.967859609936272
tomato_unripe,tomato,unripe,114.2782,131.76,55.5285,1.152975798070185
tomato_unripe,tomato,unripe,155.622,154.8497,139.459,0.9950373276590885
tomato_unripe,tomato,unripe,132.3402,144.329,89.3354,1.0905907570746398
tomato_unripe,tomato,unripe,158.0459,147.7216,118.0819,0.9346753004369281
tomato_unripe,tomato,unripe,107.6758,109.1065,47.8459,1.0132870987418985
tomato_unripe,tomato,unripe,146.9401,156.0977,127.2938,1.062321986562402
tomato_unripe,tomato,unripe,151.3481,156.4503,148.9852,1.033711681654995
tomato_unripe,tomato,unripe,165.0249,168.2734,151.126,1.0196849019773082
tomato_unripe,tomato,unripe,153.7419,154.9296,143.1049,1.007725278484751
tomato_unripe,tomato,unripe,153.8384,149.5743,139.91,0.9722819466902805
tomato_unripe,tomato,unripe,234.5299,235.9831,205.6556,1.0061962205834045
tomato_unripe,tomato,unripe,160.6029,148.6751,131.3932,0.9257310987178244
tomato_unripe,tomato,unripe,154.0758,151.119,111.7631,0.9808094393745843
tomato_unripe,tomato,unripe,165.4778,160.0391,130.4092,0.9671333498080507
tomato_unripe,tomato,unripe,153.0031,153.0663,144.6642,1.000413056987649
tomato_unripe,tomato,unripe,185.6968,173.1793,151.5592,0.9325917251530899
tomato_unripe,tomato,unripe,167.3483,166.8531,152.3761,0.997040896160637
tomato_unripe,tomato,unripe,190.8643,175.9902,152.3604,0.9220697588702038
tomato_unripe,tomato,unripe,199.0678,218.1238,164.7213,1.0957261742194058
tomato_unripe,tomato,unripe,223.4386,229.6964,200.0597,1.0280067945824634
tomato_unripe,tomato,unripe,157.9632,157.87,155.2301,0.9994099828351795
tomato_unripe,tomato,unripe,168.9412,165.0089,124.9246,0.9767238484352908
tomato_unripe,tomato,unripe,152.9793,149.9196,119.7895,0.9799992483950493
tomato_unripe,tomato,unripe,142.5653,148.9507,75.3829,1.0447892927325984
tomato_unripe,tomato,unripe,226.0038,233.2144,196.9072,1.0319047687166996
tomato_unripe,tomato,unripe,167.1345,168.1332,152.4947,1.0059754209575196
tomato_unripe,tomato,unripe,173.9715,165.37,153.5702,0.9505579882304976
tomato_unripe,tomato,unripe,157.0732,160.4792,147.0759,1.0216841509456471
tomato_unripe,tomato,unripe,129.233,128.8902,88.672,0.9973474190234117
tomato_unripe,tomato,unripe,153.21,151.0091,150.5567,0.9856347432567407
tomato_unripe,tomato,unripe,215.1602,220.2914,195.8555,1.0238482720138378
tomato_unripe,tomato,unripe,129.7106,95.3812,62.3475,0.7353385094561393
tomato_unripe,tomato,unripe,69.6577,83.9797,33.0525,1.2056053931495672
tomato_unripe,tomato,unripe,150.8291,148.6135,128.6421,0.9853105204147572
tomato_unripe,tomato,unripe,109.4399,106.3117,95.7196,0.9714162661751677
tomato_unripe,tomato,unripe,105.2609,118.3975,13.4596,1.1248003662822532
tomato_unripe,tomato,unripe,169.9762,162.0896,114.6184,0.9536017339274454
tomato_unripe,tomato,unripe,185.8161,176.1165,156.1387,0.9477999971595572
tomato_unripe,tomato,unripe,94.0671,95.8366,73.5202,1.018811029373596
tomato_unripe,tomato,unripe,190.5659,179.4236,159.4198,0.9415304577496264
tomato_unripe,tomato,unripe,212.1382,211.4457,130.0907,0.9967356138746551
tomato_unripe,tomato,unripe,145.5335,149.6882,118.6956,1.0285480591853555
tomato_unripe,tomato,unripe,217.1599,221.4113,199.9797,1.0195772745355969
tomato_unripe,tomato,unripe,148.3355,145.9941,87.4453,0.9842155048237576
tomato_unripe,tomato,unripe,159.5451,157.3198,143.0673,0.9860522135367854
tomato_unripe,tomato,unripe,77.9296,105.2136,52.1524,1.3501108519726672
tomato_unripe,tomato,unripe,151.9201,155.356,144.87,1.0226164870703978
tomato_unripe,tomato,unripe,173.9059,168.9702,135.7481,0.9716185536452844
tomato_unripe,tomato,unripe,38.114,69.2567,7.4966,1.8170934087974653
tomato_unripe,tomato,unripe,135.0666,148.6544,54.1357,1.1006007325230611
tomato_unripe,tomato,unripe,155.1306,154.7088,140.2002,0.9972809942249886
tomato_unripe,tomato,unripe,174.643,171.4094,155.9719,0.9814845085031493
tomato_unripe,tomato,unripe,154.216,155.1565,145.0152,1.006098582468106
tomato_unripe,tomato,unripe,147.2037,147.0933,130.0185,0.9992500120632157
tomato_unripe,tomato,unripe,94.4683,84.0215,36.2989,0.8894147466460735
tomato_unripe,tomato,unripe,83.5803,116.5733,30.9737,1.3947461136805432
tomato_unripe,tomato,unripe,146.491,150.6948,140.5475,1.0286966364575525
