condition,gr_ratio,hue_mean,sat_mean,lbp_std
unripe,0.9742905998338146,24.2132,75.8458,0.03234087197016823
unripe,1.0467702482462942,40.8399,93.1243,0.034991999082006044
unripe,0.9599545716288382,29.1482,102.8093,0.034034012395959684
unripe,0.9992714101823204,47.5556,57.6193,0.029646416306599654
unripe,1.0341997586876823,44.3158,96.6243,0.04087184849827443
unripe,1.2074982114793624,45.9159,180.7546,0.044862166684161355
unripe,0.9564595705259943,27.641,122.8665,0.03449718828777193
unripe,0.9487757747962435,31.2357,109.8521,0.041630805897236424
unripe,0.9785332119121153,52.9654,62.3025,0.03601591314600493
unripe,0.9902361402966373,29.4009,125.8244,0.042554788210468375
unripe,0.9790478385306947,49.5625,75.5374,0.03028567317753653
unripe,0.9931781141954079,33.3707,104.8362,0.032597177788690306
unripe,1.0620785088238136,41.7546,108.1206,0.03772927245144412
unripe,1.0167859319389467,31.5161,51.8795,0.03408973452181137
unripe,0.9651479294513666,29.344,133.9358,0.03788828314549098
unripe,1.0132766634274073,89.5645,59.943,0.032215306917557605
unripe,1.034409500081691,34.3579,112.0813,0.03375597724510589
unripe,1.00058253718722,71.5492,55.2413,0.03646549053192694
unripe,0.9859602260879731,46.6199,72.9779,0.035345381590105106
unripe,1.0395795228397169,33.4353,117.5616,0.03285057076801205
unripe,1.0464429773423647,38.3342,94.97,0.0351165772784502
unripe,0.9530394999554609,28.283,116.1373,0.029762358774513154
ripe,0.6604113953966979,87.1592,102.9296,0.050387161058073386
ripe,0.8710979752842322,4.995,46.6701,0.13155802520765694
ripe,0.21333451154158356,146.9823,211.4814,0.11385305440526176
ripe,0.36742540630320353,59.3181,166.7,0.04197785129860236
ripe,0.9499040361961857,99.8529,100.4134,0.0603873331028178
ripe,0.9150852933783106,102.2191,103.8333,0.05257836056256512
ripe,0.5331490579189171,45.6781,198.4012,0.04731012576132461
ripe,0.8834383724902478,32.2159,119.4806,0.04787393862574519
ripe,0.8851163753671416,54.7318,32.2171,0.10132590980566923
ripe,0.8216007937216342,18.165,104.7525,0.04055591201873093
ripe,1.3380881425311364,45.5257,235.534,0.04584947109378215
ripe,0.3553533945754999,41.4416,206.6747,0.04286399420997226
ripe,0.6130328578558665,11.7703,99.1759,0.07050313467503315
ripe,0.4701086681221879,24.5998,210.1564,0.051981496702765154
ripe,0.9240384534153222,92.6784,76.6575,0.06000286659218817
ripe,0.8265245795146448,18.1717,73.4015,0.12841903284444137
ripe,0.41303569341017893,40.1076,167.9053,0.03720475775654453
ripe,0.460793205835319,53.6898,157.6307,0.05650536257171905
ripe,1.0396471235022908,103.417,111.8663,0.028314342652437815
ripe,0.41942132799713194,57.0144,169.188,0.0683909643086317
ripe,0.9266591316946432,102.3145,104.0432,0.050866432934524926
ripe,0.8525259439061075,13.5024,73.6068,0.03282828048778158
ripe,0.343028810516154,90.1626,184.7182,0.06271149814199509
ripe,0.8814381682686766,29.9202,186.2981,0.02638821706483279
ripe,0.9387145044649964,100.3714,101.998,0.0639681483175933
ripe,0.7887549235627803,53.0999,81.7907,0.040472978636028105
ripe,0.9156266574317251,103.3406,104.925,0.0560088564369297
ripe,1.091102092506621,70.6114,122.1509,0.02556450664239956
ripe,0.8596375343927785,111.6717,108.271,0.06314640131632607
ripe,0.8707930211555529,14.0075,78.16,0.12227317774970049
ripe,0.2607975411597427,112.8043,231.1583,0.17748202160697865
ripe,0.8713014943612514,17.4386,78.681,0.053312118692015645
ripe,0.8648605599517639,96.7023,55.5683,0.05289168176037225
ripe,0.8851163753671416,54.7318,32.2171,0.10132590980566923
ripe,0.8536127232547396,74.3445,51.9842,0.05201286378828734
ripe,0.7387379102691272,39.6015,202.5866,0.08157912722424143
ripe,1.014081940823842,65.8693,105.4884,0.02989525045590444
ripe,0.36830213724927846,43.1056,208.9929,0.03556394241007373
ripe,1.1591936657637385,64.2163,131.1754,0.029387106013135756
ripe,0.1357626909051077,64.1745,239.0394,0.048000708323306926
ripe,0.9242436918661094,31.3674,66.5774,0.04021994529678616
ripe,0.840184110417756,11.8099,53.5327,0.16552013773109486
ripe,0.6736520038769946,44.0824,142.706,0.032673230629775375
ripe,0.3818678449693637,20.2539,220.6372,0.07889874522928104
ripe,0.9010335277752686,93.373,80.5703,0.06219167146191231
ripe,0.9284719566625166,95.3777,91.8685,0.06095270296924455
ripe,0.9425139850432642,41.1374,21.2385,0.09280782293684806
ripe,0.9766148575176204,56.9927,159.2298,0.03400317631881993
ripe,0.6931006937127214,48.7395,146.9873,0.06702302588738875
ripe,0.097346344896005,5.0231,253.7291,0.09136048378993324
ripe,0.9945669987900713,49.8051,77.1181,0.027496108812862827
ripe,0.3492718999443609,93.6453,192.4942,0.03934900252471886
ripe,0.8669434950456996,47.6964,44.5778,0.07595356475404041
ripe,0.7303589202950077,68.3187,120.2995,0.06698513267212806
ripe,0.8529032293264619,35.8796,25.9581,0.08215977116965428
ripe,0.5985412655623429,68.1176,160.66,0.045118554936886705
ripe,0.15571264258177103,21.4819,155.1062,0.1159893874339773
ripe,0.8028966259450709,54.9858,189.3604,0.028840006931927925
ripe,0.9285521450912307,97.114,76.4746,0.060058271697399024
ripe,0.9915394459027077,63.5655,134.7669,0.042176486335922164
ripe,0.8935810964973637,84.769,73.0323,0.06247175361088766
ripe,0.1930425575069165,118.2192,216.0343,0.05697645127024617
ripe,0.43466710889553906,11.343,175.9681,0.03299593914078297
ripe,1.0987219336883993,39.4182,188.0946,0.025545410544156193
ripe,1.1188603854278982,48.9326,133.6521,0.029477652549451987
ripe,0.9593429064599138,36.5979,141.0258,0.033696320270511906
ripe,1.0125992707568463,109.1089,81.9731,0.03211488751021443
ripe,0.6818809212053639,28.0486,182.2448,0.02516215411830579
ripe,0.8780136451608811,18.4428,81.0841,0.05172684022308792
ripe,0.9252767415217821,106.8291,42.6997,0.04898066965161031
ripe,0.9537760688663476,40.2202,174.2986,0.03471383009347989
ripe,0.4626888419949034,20.7449,189.606,0.031860602627649406
ripe,0.8982916503115351,64.3106,114.6617,0.0549237471354302
ripe,0.5901411366429239,139.8452,132.9415,0.032679534877143056
ripe,0.9959165692312517,31.0545,118.3321,0.03585877855899207
ripe,1.1311108707814883,58.407,140.4913,0.028790554003600224
ripe,0.9150019790842882,15.1268,43.6333,0.047783114167489704
ripe,0.41088459665443705,45.3203,166.5806,0.0668006736426178
ripe,0.9625268296518329,99.5252,28.6203,0.0363221695350944
ripe,0.876765036637311,13.505,60.9819,0.038924388237928396
ripe,0.9355825558134372,100.993,99.6967,0.06338045439405261
ripe,0.8067703609647268,51.5257,141.5622,0.03319864454732407
ripe,0.9425139850432642,41.1374,21.2385,0.09280782293684806
ripe,0.979644363620434,101.7568,96.6193,0.052431765175799505
ripe,0.9350547700879027,35.3098,164.373,0.027949311258844412
ripe,0.9288796290066932,89.5232,77.5007,0.057922758906400425
ripe,0.8862194405501171,81.586,75.3768,0.061519005187365326
ripe,0.844174100961948,17.4536,77.8815,0.029859470856357827
ripe,0.7641964902532249,35.4283,84.3524,0.03518016486249704
ripe,0.8954124185648894,15.5232,54.9339,0.05302450376418133
ripe,0.9139459966527302,94.2415,77.4968,0.06315148453680546
ripe,1.0260548333861368,51.9233,92.003,0.06917946226332525
ripe,0.4656150914001096,66.6409,173.6126,0.030684719321051147
ripe,1.0330072614509984,59.6289,161.3996,0.03206799026746654
ripe,0.28753953367337826,111.118,206.8977,0.03486846712657208
ripe,0.8245712431943172,18.8261,106.6651,0.03745199593772633
ripe,1.165736017658803,42.9497,162.3321,0.040454764857463736
ripe,0.7314960544148166,27.7408,195.3925,0.03363822230400551
ripe,1.0157877324214777,61.8693,103.3397,0.027743287473658593
ripe,1.0473794113589354,51.5075,153.0767,0.030029685310033527
rotten,0.9371319408667664,21.3517,44.9317,0.07645512408485727
rotten,1.0011699832233592,102.2882,42.8314,0.0612504040741747
rotten,0.9651590796528747,29.2339,70.3719,0.07490150865555348
rotten,0.9588425179871314,15.9445,35.4639,0.0723092110242829
rotten,0.9248169081759043,9.0604,33.7961,0.03747303029805775
rotten,0.874244294140676,96.2176,59.3701,0.0736788572041823
rotten,0.9730659230125818,33.0358,77.7467,0.07235693469843021
rotten,0.860219268398416,94.5324,68.2799,0.07782577978272127
rotten,0.8769022329812354,23.09,94.5538,0.032375762536044794
rotten,0.9075719381922344,99.8224,78.7091,0.07365322802779957
rotten,0.9612249635708905,15.8474,29.8442,0.07083750418384607
rotten,0.8915137262972669,50.1809,50.835,0.11326959873432059
rotten,0.8762513242676593,15.7376,62.3495,0.03536195695588561
rotten,0.9529736654122818,13.2878,25.2213,0.08486749671434583
rotten,0.972675536650839,118.6998,15.7481,0.05738036248876002
rotten,0.9538279744761013,32.8636,72.2519,0.07366600300623527
rotten,0.9596399272516272,108.7806,16.1604,0.07626510341458095
rotten,0.976594018627558,23.5301,68.4814,0.07200631915993913
rotten,0.8967876722583253,95.1212,67.7284,0.06776546317322393
rotten,0.9094353656631444,98.0478,50.3116,0.06953035307714973
rotten,0.9736100359118578,115.8729,20.1057,0.07132482035716987
rotten,0.9501643623640452,16.967,42.0587,0.07413722411110854
rotten,0.9626766095873434,16.3768,36.1407,0.07708543311684489
rotten,0.9536600951280777,15.5691,27.0183,0.06649741347688358
rotten,3.8668740580849055,84.4331,218.1601,0.11213587292871585
rotten,1.8765559111524053,90.8284,193.5302,0.048374931519661844
rotten,0.9445431817342473,70.1515,83.4246,0.07626389708660818
rotten,0.9842861995710095,103.7951,63.6757,0.0681531217118558
rotten,0.8221345554100757,26.7036,74.1783,0.06591863165396372
rotten,0.9347957536500611,20.6694,48.4782,0.07614287884523709
rotten,0.961237079164959,133.3566,14.2471,0.07329530680013256
rotten,0.9418797754585073,72.9848,63.7033,0.02983544871159087
rotten,0.802742527898365,78.3201,85.4182,0.07684524708021286
rotten,0.9998963378665021,109.5839,51.505,0.05981677021776076
rotten,0.9718387091061029,30.8474,75.7618,0.06957969530712055
rotten,0.9873811882064133,25.9572,45.5913,0.07524256773175482
rotten,1.0319204539178417,111.1958,46.9667,0.08267154285867104
rotten,0.9890219076127306,107.8714,51.9288,0.0602872125684468
rotten,0.9667232019060322,54.5097,23.8169,0.17681054831018314
rotten,0.9738241061608254,108.2407,54.2902,0.06925354863861337
rotten,0.9757134918414162,115.7384,18.5899,0.06160936616490107
rotten,0.9483125352167779,123.3393,22.0875,0.13285227885313092
rotten,0.9288690139016557,22.2244,50.6626,0.0766493052729441
rotten,0.9465976018566744,21.7624,21.2289,0.2005207869323235
rotten,0.9289759623725452,32.8447,41.8163,0.12498933553257867
rotten,1.115920191907248,110.9611,79.7295,0.06447940755906865
rotten,0.8533082058006345,104.9076,65.9207,0.07291717218143211
rotten,0.9015770989508464,67.8449,44.4106,0.03083037462973646
rotten,0.9715232921932285,122.6666,44.9266,0.06175219833526037
rotten,0.9412809679262857,14.2162,31.1319,0.07455467791418804
rotten,0.9850295874719992,65.0171,12.449,0.15691716921699614
rotten,0.95920510898531,23.5637,31.8632,0.07607383254998103
rotten,0.9035809764145649,23.4857,57.0567,0.06864505808182823
rotten,0.8008743548741092,82.1424,61.208,0.03219664578481235
rotten,0.969676427395117,36.7096,72.1005,0.06743721523825286
rotten,0.9605453882696923,101.6617,66.5674,0.07784295728444607
rotten,0.9334979529147801,39.4793,28.4395,0.15323665356338118
rotten,0.984538227309495,103.4452,46.1645,0.06763624767153385
rotten,0.9073278631927627,47.3335,42.1133,0.08105874412230858
rotten,0.8804423482320278,88.8265,61.5946,0.07040428963499773
rotten,0.7780839981613424,25.8643,87.1577,0.06547851555390144
rotten,0.9053329302394407,5.3007,40.3778,0.19330357987509375
rotten,0.9608403714468219,115.6175,27.4818,0.13209258115621147
rotten,0.9674609695013885,28.1215,72.3501,0.06561050220154584
rotten,0.978559793713109,20.0018,36.1447,0.093369031259066
rotten,0.9829001994596872,116.8872,48.122,0.06688213512669401
rotten,0.8859305060873484,18.612,83.5123,0.03459167529566447
rotten,0.9679275634898094,97.5785,64.8841,0.07518668764395324
rotten,0.9592330853515276,39.2757,29.7551,0.14066054882604048
rotten,1.0094912472812079,105.1525,64.3636,0.06376132055711282
rotten,0.9687147126470954,21.3175,62.8116,0.0653102901474715
rotten,0.9578904347274191,16.2782,36.7888,0.06373755564176826
rotten,0.9629252354713087,79.5975,21.7207,0.07335065097818788
rotten,0.9725089764699545,31.537,77.6371,0.07099323910762202
rotten,0.9592704410428331,13.3917,24.3453,0.17762757667009277
rotten,0.895848323993222,25.7821,56.011,0.06923262236143717
rotten,1.1358209769301668,110.2361,82.4123,0.06400159372375627
rotten,1.0258813827449542,105.583,63.561,0.06468945817645294
rotten,0.9588257816161772,117.2079,18.3709,0.06191684745877539
rotten,0.9750774270896483,121.6398,43.7863,0.0692979509007269
rotten,1.0038948629318245,109.0112,58.7653,0.06284406097007197
rotten,0.9525259210570354,41.1797,87.2146,0.07444334757983173
rotten,0.9655991852897912,114.8096,19.8228,0.061136437574105244
rotten,0.9797365087865549,108.1127,51.7639,0.06714770285794025
rotten,0.8889921141184169,20.0216,55.6373,0.07240783106095239
rotten,0.9947639369277848,108.835,48.5784,0.0650671345546525
rotten,1.0005324159095257,113.7653,37.7063,0.07440244618890467
rotten,0.9919527859604765,114.8011,32.5918,0.07745844046196669
rotten,0.8766021925718884,21.6026,57.0746,0.06763815490597755
rotten,0.9884780115936905,112.4332,52.1651,0.06360801835610669
rotten,1.0007783030608386,109.5676,36.5842,0.07333032114292513
rotten,0.9687494938252268,16.7385,34.8896,0.059093620631178026
rotten,0.9742127631594689,120.2141,11.9982,0.07158272137167729
rotten,0.934708872743078,67.5132,68.7908,0.028900934238064814
rotten,0.9286967193076738,36.8643,30.4136,0.13602651945962357
rotten,0.9797986954986276,115.5237,18.0606,0.06497097812989854
rotten,0.9396901321691411,5.5468,20.8871,0.19144282173189447
rotten,0.9917585333348929,110.2439,53.4562,0.07468124261743736
rotten,0.9272139667311972,19.8966,52.158,0.0728778978767758
rotten,0.8841213134321833,24.6756,60.0613,0.0647197342327846
unripe,0.9767749250187467,116.3124,15.9633,0.08830883307144483
unripe,1.0768389907786495,55.7678,33.19,0.08669771622422762
unripe,1.0453113519205948,101.3807,57.719,0.07381764016080568
unripe,0.9956958362546077,117.3098,46.4182,0.045978277475099034
unripe,0.9267504139085884,85.2441,80.1966,0.0793710652488679
unripe,0.8071150481728508,19.244,127.0001,0.036298650109012065
unripe,1.0304677200057963,57.6157,55.1391,0.0761711756430186
unripe,0.8916334133572094,92.9139,71.7626,0.057580743303094754
unripe,0.6551583383416826,11.8464,139.1541,0.035211645797264685
unripe,0.9894771852937511,126.5101,29.2646,0.0760805756999929
unripe,0.9401363644992555,90.2403,71.4948,0.05573650508758769
unripe,0.9827744088073371,114.7506,36.7804,0.058953829386265394
unripe,0.8459989793198125,19.325,103.1376,0.03432252904091412
unripe,0.8351554745477431,20.1221,105.1692,0.03375402197919728
unripe,0.8648249529973185,19.6258,94.8684,0.039419335353214964
unripe,0.9170963006511778,15.4861,46.1724,0.043864587079045655
unripe,1.0669106985209094,110.0022,108.6279,0.0610388400877249
unripe,1.0185848394822465,102.4298,50.8425,0.04173650679742631
unripe,0.8527853149617716,19.7399,100.8896,0.0328181656980489
unripe,1.0196155603050143,102.6197,76.676,0.034106744197700045
unripe,0.9827713930401035,92.9566,14.4888,0.07584066190935862
unripe,0.9490706502361327,20.802,39.0656,0.03482883862200103
unripe,0.8443285202177845,19.9057,109.009,0.0351152958089973
unripe,0.8377938829708506,20.3724,103.3363,0.036242074992159354
unripe,1.0015206882432088,111.5354,43.1539,0.04762472046685815
unripe,1.6229450505355378,50.4097,173.6621,0.032911730428273805
unripe,2.209245258123579,49.5493,236.8319,0.04331987995856726
unripe,1.0399758862634898,87.448,77.6579,0.06099080257920881
unripe,0.9202571059937992,82.7696,79.9739,0.07391887444291342
unripe,0.9505441413894589,95.5835,75.9177,0.06568759395149916
unripe,0.9974220815892446,26.0238,40.6268,0.0746569621595017
unripe,1.1004747573881193,41.2053,84.7791,0.028665589124168667
unripe,0.7029875673144655,19.1266,200.009,0.03368711919670537
unripe,0.9797657923074741,108.0543,13.3729,0.07586158447362541
unripe,0.9975834476055132,106.4469,26.4721,0.0748575847785598
unripe,0.8679633720248402,21.1218,98.0914,0.032720849618948916
unripe,0.9985945628912876,116.8344,47.6988,0.04646445953164861
unripe,1.068480039350974,107.0765,98.6571,0.06213681677739698
unripe,0.9817497007683597,109.7258,47.7475,0.044140525592819155
unripe,0.8350521231050214,23.4657,102.9366,0.030665681140518028
unripe,1.1292828882924257,34.2658,219.792,0.056919293735534345
unripe,0.919274050647742,85.7708,82.8321,0.07020598264403273
unripe,0.9521108924060032,97.8489,81.841,0.04735975083920323
unripe,0.9914436419793422,106.8204,41.1972,0.0678751648180584
unripe,0.9397583652213752,23.2511,39.5684,0.03259300538133204
unripe,0.9054834513638315,95.0149,64.4984,0.04679115300526498
unripe,0.8858734603060423,14.7693,60.2308,0.0501119546565264
unripe,1.7096806931195276,48.4308,196.0546,0.054409888801649944
unripe,0.8412933784568424,22.8801,100.9025,0.03206081720409542
unripe,0.978654398454864,88.5686,70.0028,0.06065884930712172
unripe,1.5570001557063544,45.155,198.737,0.06475736250930313
unripe,0.9320501344240797,18.0174,40.2319,0.041712084575720024
unripe,0.9584061047092111,89.4433,83.6165,0.0673292952517205
unripe,1.023732297228061,64.823,86.7284,0.08351541174301325
unripe,1.0020115770480162,116.816,49.5365,0.053901298680263075
unripe,0.9326316974003145,18.8254,41.0599,0.03444839618563775
unripe,0.9270804044440671,91.0587,78.003,0.05468489736117196
unripe,0.9852045667360602,103.3674,54.6827,0.053729154091820906
unripe,0.9026330606297127,98.6213,82.8808,0.06357412995229794
unripe,0.8396345719072448,19.0318,104.2054,0.02919506807372659
unripe,0.9835665575471783,117.3717,51.6749,0.05519818837054919
unripe,0.8525801776207489,19.8662,98.9022,0.035499887320214855
unripe,1.0715321866184206,105.9188,96.9917,0.06507615538085375
unripe,0.8765700168921948,22.0515,89.7565,0.03179094210302468
unripe,1.0301010750959616,98.3472,68.0214,0.03649624637868399
unripe,0.8251320316393296,19.2294,108.6918,0.035357234051180714
unripe,0.8417567605001123,20.4652,112.32,0.030013530279189713
unripe,0.8361455899298259,19.0537,101.4556,0.03686016819994539
unripe,0.9719387023627606,143.7376,13.0936,0.07538852697104058
unripe,0.8386198316127754,19.1572,111.4458,0.03515494274995802
unripe,0.8588589329120647,20.9212,103.8256,0.032259882203626536
unripe,0.8327048295967554,20.8984,125.0616,0.034009292844289975
unripe,0.9763543741196693,128.5543,16.5249,0.0783484779607894
unripe,1.014408804617718,87.3996,61.7854,0.08566820879726735
unripe,1.015398374022789,32.242,58.1211,0.05538929498907172
unripe,0.943083640213768,101.639,58.4167,0.04349114852037945
unripe,1.0198073576915168,104.2359,50.9696,0.057708352942480945
unripe,1.007748283886662,78.923,58.9539,0.07735490933873068
unripe,0.9967518942032895,111.8221,54.5192,0.05647976628282032
unripe,0.9177688969907017,15.8681,48.1106,0.048991305346152696
unripe,0.8289925409120659,18.6522,116.4336,0.03377007550734698
unripe,0.9710971042236374,34.9986,14.4171,0.07576194294533388
unripe,0.9838850062522644,117.4679,33.9173,0.06656650808863103
unripe,1.0220847779233997,81.6917,15.9314,0.033811477337900464
unripe,0.9260948001202511,100.4012,76.0697,0.040056335325128006
unripe,0.8386857771492365,19.3833,105.9875,0.037471482486274514
unripe,0.8357586190311546,20.2907,110.3461,0.036064885965990036
unripe,0.904502411990402,15.3848,53.8066,0.05107345689767142
unripe,0.9837281933632475,90.1683,23.1131,0.0737469728118536
unripe,0.8460840470281265,18.8294,96.4407,0.031431862811523076
unripe,0.8453561948304884,20.4431,105.5878,0.03443652130751341
unripe,1.1351637566823078,54.3272,118.0962,0.10049931342044072
unripe,1.003537195026597,108.6462,42.8555,0.0455087903551148
unripe,1.1164994929979462,107.0779,65.1767,0.06958465347353246
unripe,1.0175383681341514,99.8703,76.0751,0.06228669199134012
unripe,1.0131572364314452,109.3968,42.78,0.054214721242593814
unripe,0.832404561024106,21.4332,110.645,0.03338502658044603
unripe,1.005907502146351,116.5128,47.5384,0.056430364161177644
unripe,0.8348468883039339,19.1006,105.409,0.03560662859281167
unripe,0.8062426110355652,18.6322,125.8462,0.03367901423398768
ripe,0.5375195336787,70.9748,136.5464,0.04479732134401163
ripe,0.54586176667137,9.1377,150.4321,0.03730713068197065
ripe,0.512571908315611,12.2263,188.989,0.05596522133766272
ripe,0.7636865432573539,43.5458,74.0535,0.14390758838872297
ripe,0.5440500468708651,19.6159,150.8597,0.06123843563686104
ripe,0.7747838096620112,132.7996,73.2713,0.08009064863463836
ripe,0.3256477404438111,150.7833,154.7307,0.06362248029737945
ripe,0.7467401261979648,26.7363,210.7845,0.025147087303970708
ripe,0.5965425513562614,51.852,131.5092,0.036559814000247264
ripe,0.5065163688623259,31.4081,66.7902,0.16569051872243423
ripe,0.3045129428383043,39.1446,191.6414,0.06934719892712463
ripe,0.8812786011989405,13.74,40.0697,0.16671564412028397
ripe,0.8129040404248843,88.0661,68.0901,0.10575186049315305
ripe,0.6921857139812901,49.8824,95.5853,0.10682210444340537
ripe,0.7824559238543076,36.7883,64.7567,0.1808298979523577
ripe,0.6763045756072609,66.8532,98.8167,0.10682384564186843
ripe,0.6547044806700454,34.9274,102.4464,0.028713376670728024
ripe,0.5326104956378084,30.6211,155.8584,0.09647975952570742
ripe,0.6213386570934287,70.8054,96.3215,0.027777724886060767
ripe,0.8254708440662629,72.3385,67.7676,0.08858618401551394
ripe,0.6815985085768714,64.942,92.2465,0.10536438676222468
ripe,0.3259022435994913,38.4248,202.0397,0.03320156622479625
ripe,0.28200063347002174,29.5707,215.1801,0.06571725800074321
ripe,0.9104940894796818,37.7195,128.8196,0.0347299006586366
ripe,0.8442533347490478,15.4779,62.9736,0.17309746963490674
ripe,0.6372119378694973,24.7683,118.6389,0.046396767124116174
ripe,0.9381142620713306,38.6599,23.5523,0.10822856368656714
ripe,0.7152477534784187,62.8192,90.5603,0.0706520204877515
ripe,0.7859838728522135,6.9915,79.062,0.15666236942894546
ripe,0.6056610021805872,99.3337,86.6591,0.03398384910172801
ripe,0.5861846742781863,70.3255,160.9576,0.04621525721634394
ripe,0.11779101183175013,11.821,110.4262,0.17650230025064653
ripe,0.29407275601744165,7.2047,236.565,0.08557558062049805
ripe,0.4226859542446305,31.1554,182.9619,0.06151497378072417
ripe,0.44987544435630433,7.4637,110.6268,0.061428885707338836
ripe,0.714520278206332,28.1799,86.2349,0.1404963629281988
ripe,0.2634208160280273,32.5977,95.5436,0.13574029614051572
ripe,0.6694633633976133,65.9702,101.4889,0.12502612525737847
ripe,0.2987151452491134,8.9922,240.2961,0.07868767374094655
ripe,0.1955280243188689,32.5547,174.8734,0.04838109134291881
ripe,0.840469161708908,77.8479,65.3075,0.044267866445177495
ripe,0.8110945900213185,58.2591,58.7514,0.10890990771104218
ripe,0.41404219094275896,10.6094,214.4504,0.054104325145172494
ripe,0.73567708033892,33.8324,80.6106,0.12474764124779116
ripe,0.46022911793553095,57.1545,174.7087,0.042250964481807644
ripe,0.43251507597571076,121.0122,131.8838,0.03513428524608287
ripe,0.7445941662164699,54.4518,75.186,0.0969927832269931
ripe,0.6027997379544029,45.6807,170.2304,0.030991127759536437
ripe,0.29081932012972345,107.8964,185.9242,0.042318506585675125
ripe,0.9402069898566511,88.9935,49.7867,0.03887737130642593
ripe,0.7217078449327743,53.1097,83.9204,0.14272073428877163
ripe,0.6638792948842438,78.0801,106.7673,0.07789947367464259
ripe,0.3993074060993914,23.4803,170.4063,0.07796083631403924
ripe,0.6939018019280987,29.7417,93.5037,0.12420510455256908
ripe,0.290702563357484,14.2547,206.152,0.05005564902684697
ripe,0.2757203588885985,11.0122,222.7386,0.06672007193573525
ripe,0.7730257329194002,45.986,78.2822,0.14353177347152
ripe,0.46338266928665583,43.8424,178.7045,0.08516599085638205
ripe,0.7052149909480461,48.2353,86.6616,0.14682185803104614
ripe,0.6698263800572971,25.6399,159.633,0.07788827895637881
ripe,0.5840144149380124,71.7445,188.0873,0.04854107538496394
ripe,0.2546852664845575,48.1798,94.8646,0.15087937564639867
ripe,0.41368470935975526,19.2368,196.7983,0.03373099464546582
ripe,0.2589338071559735,66.2664,113.7823,0.12459808986053947
ripe,0.697495863809529,100.821,180.6184,0.04480493275966948
ripe,0.7228637849423326,33.9887,104.8048,0.05263305044785028
ripe,0.7705392277789304,70.4748,80.5585,0.12765079708619548
ripe,0.7960627620979877,149.7884,80.1523,0.09004809824964806
ripe,0.9142116484965602,51.7625,35.2115,0.12021677918289769
ripe,0.6499264799828223,25.9621,123.3972,0.04192588698702084
ripe,0.8336584335654358,48.7814,74.4382,0.072043514621109
ripe,0.6739340510414213,62.6262,107.7001,0.09927596888486585
ripe,0.7507049450076291,79.845,70.0693,0.0479227920674566
ripe,0.8850496476601537,66.8246,131.9201,0.054114748446373824
ripe,0.6935048592323607,36.2606,140.6198,0.13403455523262256
ripe,0.32493017462009427,33.7239,207.8211,0.06918163050292166
ripe,0.7606805199284766,39.3665,128.2273,0.15756366965463434
ripe,0.1817135510944212,2.2166,52.3395,0.23155934442227993
ripe,0.32493017462009427,33.7239,207.8211,0.06918163050292166
ripe,0.7901721244216455,49.5622,69.8761,0.13712557746911885
ripe,0.7966554561443744,30.9005,81.2066,0.11750391481665012
ripe,0.20899089005068258,36.1431,231.2048,0.03492179834653556
ripe,0.6867967252257322,30.6808,107.9298,0.07193510964032146
ripe,0.8279920635324078,150.2242,69.5419,0.10892479973645613
ripe,0.6412019544251817,28.7883,164.3387,0.08566260560205008
ripe,0.42282173084488606,47.8683,98.7199,0.046397478375117054
ripe,0.2669577470331875,24.7902,158.6902,0.06060910822034347
ripe,0.7152226634222119,17.8879,87.5964,0.12090361449136441
ripe,0.26569809806289535,57.6194,110.2266,0.13271883060243236
ripe,0.9116203082552121,34.7562,62.9975,0.13275824643492037
ripe,0.21394924959797212,7.7812,97.0845,0.12106470169735137
ripe,0.27360912468833065,10.417,31.3034,0.2503125685767072
ripe,0.38447197315866405,11.6032,139.1671,0.0986176454700421
ripe,0.6928929281328676,13.6472,98.5074,0.1274913251823401
ripe,0.691015324647271,20.244,99.6036,0.11767452569367144
ripe,0.33340311056968075,32.523,189.1367,0.04568130908350421
ripe,0.8396091428859996,67.3162,65.7732,0.08424351606254696
ripe,0.7456470550009157,36.3404,82.9244,0.033196294970668054
ripe,0.7337987551616073,45.2387,79.2004,0.13385884354952557
ripe,0.7015077082232507,23.8705,93.9075,0.05075895979514065
rotten,0.9763599373075339,74.0012,87.6958,0.06082619500889427
rotten,1.0378940413931776,29.6005,102.8488,0.06715937759611774
rotten,0.9342635707013157,87.0386,68.4906,0.06054532186112195
rotten,1.0162144833715916,25.4343,78.2839,0.06527684121606825
rotten,1.0126870614774155,84.2965,47.9953,0.06831932376031319
rotten,0.9821564159183672,123.9343,26.5987,0.07000117141176972
rotten,0.988838965606361,101.7166,52.0705,0.05895803591797126
rotten,1.07056514875652,103.5154,76.8492,0.053918883514206324
rotten,0.9990256669525042,41.5475,35.5252,0.07073480048038107
rotten,0.9860742521751393,40.4382,32.0957,0.0776439823733577
rotten,0.9349468209205091,62.9839,105.6113,0.05719339122089004
rotten,0.9660561152400909,65.2454,41.5346,0.0442122607384994
rotten,0.967089714041906,66.1475,57.0154,0.07946492307135937
rotten,0.9971657202914892,20.3785,38.8205,0.06833289104864598
rotten,1.0934547317205656,104.8302,77.9338,0.057169904664485155
rotten,0.9204330834197636,44.3188,42.9433,0.05634937443632316
rotten,1.3451250203000313,49.9629,118.612,0.04217115127245542
rotten,0.9988631150343585,34.5194,41.0154,0.07458839051010092
